Date,number_sold
30/09/2010,288
01/10/2010,299
02/10/2010,312
03/10/2010,314
04/10/2010,301
05/10/2010,291
06/10/2010,291
07/10/2010,279
08/10/2010,291
09/10/2010,302
10/10/2010,290
11/10/2010,298
12/10/2010,283
13/10/2010,284
14/10/2010,286
15/10/2010,298
16/10/2010,320
17/10/2010,303
18/10/2010,306
19/10/2010,294
20/10/2010,295
21/10/2010,289
22/10/2010,312
23/10/2010,292
24/10/2010,298
25/10/2010,297
26/10/2010,294
27/10/2010,295
28/10/2010,298
29/10/2010,295
30/10/2010,297
31/10/2010,286
01/11/2010,298
02/11/2010,289
03/11/2010,301
04/11/2010,278
05/11/2010,313
06/11/2010,287
07/11/2010,301
08/11/2010,294
09/11/2010,308
10/11/2010,289
11/11/2010,281
12/11/2010,298
13/11/2010,296
14/11/2010,290
15/11/2010,298
16/11/2010,281
17/11/2010,283
18/11/2010,310
19/11/2010,315
20/11/2010,313
21/11/2010,298
22/11/2010,296
23/11/2010,302
24/11/2010,326
25/11/2010,291
26/11/2010,320
27/11/2010,290
28/11/2010,315
29/11/2010,294
30/11/2010,302
01/12/2010,286
02/12/2010,311
03/12/2010,299
04/12/2010,312
05/12/2010,298
06/12/2010,299
07/12/2010,294
08/12/2010,296
09/12/2010,302
10/12/2010,300
11/12/2010,311
12/12/2010,296
13/12/2010,305
14/12/2010,288
15/12/2010,280
16/12/2010,320
17/12/2010,296
18/12/2010,298
19/12/2010,307
20/12/2010,288
21/12/2010,284
22/12/2010,322
23/12/2010,304
24/12/2010,275
25/12/2010,290
26/12/2010,295
27/12/2010,306
28/12/2010,294
29/12/2010,297
30/12/2010,297
31/12/2010,284
01/01/2011,301
02/01/2011,305
03/01/2011,315
04/01/2011,300
05/01/2011,291
06/01/2011,299
07/01/2011,294
08/01/2011,297
09/01/2011,308
10/01/2011,310
11/01/2011,300
12/01/2011,285
13/01/2011,294
14/01/2011,289
15/01/2011,303
16/01/2011,305
17/01/2011,286
18/01/2011,290
19/01/2011,297
20/01/2011,280
21/01/2011,315
22/01/2011,306
23/01/2011,300
24/01/2011,303
25/01/2011,284
26/01/2011,295
27/01/2011,292
28/01/2011,306
29/01/2011,298
30/01/2011,311
31/01/2011,319
01/02/2011,309
02/02/2011,289
03/02/2011,311
04/02/2011,312
05/02/2011,306
06/02/2011,306
07/02/2011,296
08/02/2011,283
09/02/2011,315
10/02/2011,305
11/02/2011,317
12/02/2011,312
13/02/2011,308
14/02/2011,303
15/02/2011,297
16/02/2011,303
17/02/2011,293
18/02/2011,289
19/02/2011,308
20/02/2011,309
21/02/2011,301
22/02/2011,309
23/02/2011,297
24/02/2011,280
25/02/2011,291
26/02/2011,308
27/02/2011,309
28/02/2011,295
01/03/2011,290
02/03/2011,313
03/03/2011,309
04/03/2011,320
05/03/2011,310
06/03/2011,298
07/03/2011,300
08/03/2011,287
09/03/2011,294
10/03/2011,276
11/03/2011,309
12/03/2011,307
13/03/2011,301
14/03/2011,295
15/03/2011,285
16/03/2011,290
17/03/2011,310
18/03/2011,296
19/03/2011,318
20/03/2011,315
21/03/2011,284
22/03/2011,289
23/03/2011,298
24/03/2011,296
25/03/2011,303
26/03/2011,288
27/03/2011,299
28/03/2011,291
29/03/2011,299
30/03/2011,285
31/03/2011,305
01/04/2011,308
02/04/2011,312
03/04/2011,311
04/04/2011,293
05/04/2011,298
06/04/2011,322
07/04/2011,299
08/04/2011,310
09/04/2011,287
10/04/2011,309
11/04/2011,306
12/04/2011,298
13/04/2011,310
14/04/2011,314
15/04/2011,290
16/04/2011,298
17/04/2011,302
18/04/2011,305
19/04/2011,312
20/04/2011,298
21/04/2011,294
22/04/2011,317
23/04/2011,284
24/04/2011,320
25/04/2011,300
26/04/2011,300
27/04/2011,296
28/04/2011,296
29/04/2011,315
30/04/2011,289
01/05/2011,299
02/05/2011,292
03/05/2011,293
04/05/2011,291
05/05/2011,295
06/05/2011,305
07/05/2011,315
08/05/2011,297
09/05/2011,292
10/05/2011,292
11/05/2011,292
12/05/2011,301
13/05/2011,319
14/05/2011,307
15/05/2011,309
16/05/2011,306
17/05/2011,291
18/05/2011,310
19/05/2011,294
20/05/2011,293
21/05/2011,310
22/05/2011,306
23/05/2011,300
24/05/2011,301
25/05/2011,302
26/05/2011,304
27/05/2011,330
28/05/2011,314
29/05/2011,308
30/05/2011,300
31/05/2011,303
01/06/2011,280
02/06/2011,313
03/06/2011,309
04/06/2011,290
05/06/2011,299
06/06/2011,294
07/06/2011,287
08/06/2011,291
09/06/2011,304
10/06/2011,301
11/06/2011,303
12/06/2011,283
13/06/2011,293
14/06/2011,296
15/06/2011,285
16/06/2011,292
17/06/2011,307
18/06/2011,303
19/06/2011,291
20/06/2011,297
21/06/2011,298
22/06/2011,295
23/06/2011,303
24/06/2011,302
25/06/2011,298
26/06/2011,308
27/06/2011,323
28/06/2011,302
29/06/2011,290
30/06/2011,306
01/07/2011,304
02/07/2011,309
03/07/2011,283
04/07/2011,292
05/07/2011,297
06/07/2011,286
07/07/2011,288
08/07/2011,309
09/07/2011,298
10/07/2011,303
11/07/2011,295
12/07/2011,310
13/07/2011,302
14/07/2011,297
15/07/2011,303
16/07/2011,323
17/07/2011,294
18/07/2011,302
19/07/2011,290
20/07/2011,302
21/07/2011,308
22/07/2011,298
23/07/2011,297
24/07/2011,313
25/07/2011,300
26/07/2011,301
27/07/2011,293
28/07/2011,314
29/07/2011,321
30/07/2011,311
31/07/2011,286
01/08/2011,280
02/08/2011,282
03/08/2011,319
04/08/2011,261
05/08/2011,292
06/08/2011,301
07/08/2011,296
08/08/2011,319
09/08/2011,290
10/08/2011,290
11/08/2011,296
12/08/2011,283
13/08/2011,319
14/08/2011,290
15/08/2011,288
16/08/2011,297
17/08/2011,282
18/08/2011,306
19/08/2011,285
20/08/2011,295
21/08/2011,306
22/08/2011,289
23/08/2011,294
24/08/2011,293
25/08/2011,290
26/08/2011,302
27/08/2011,305
28/08/2011,306
29/08/2011,279
30/08/2011,291
31/08/2011,278
01/09/2011,297
02/09/2011,305
03/09/2011,320
04/09/2011,313
05/09/2011,293
06/09/2011,287
07/09/2011,301
08/09/2011,284
09/09/2011,303
10/09/2011,299
11/09/2011,277
12/09/2011,291
13/09/2011,281
14/09/2011,276
15/09/2011,280
16/09/2011,302
17/09/2011,292
18/09/2011,305
19/09/2011,305
20/09/2011,276
21/09/2011,294
22/09/2011,298
23/09/2011,308
24/09/2011,281
25/09/2011,316
26/09/2011,271
27/09/2011,288
28/09/2011,283
29/09/2011,294
30/09/2011,279
01/10/2011,281
02/10/2011,308
03/10/2011,299
04/10/2011,280
05/10/2011,302
06/10/2011,304
07/10/2011,302
08/10/2011,291
09/10/2011,287
10/10/2011,281
11/10/2011,307
12/10/2011,286
13/10/2011,280
14/10/2011,279
15/10/2011,288
16/10/2011,313
17/10/2011,304
18/10/2011,277
19/10/2011,296
20/10/2011,296
21/10/2011,291
22/10/2011,294
23/10/2011,289
24/10/2011,278
25/10/2011,311
26/10/2011,293
27/10/2011,288
28/10/2011,305
29/10/2011,298
30/10/2011,289
31/10/2011,306
01/11/2011,298
02/11/2011,288
03/11/2011,278
04/11/2011,313
05/11/2011,289
06/11/2011,303
07/11/2011,292
08/11/2011,281
09/11/2011,286
10/11/2011,289
11/11/2011,319
12/11/2011,295
13/11/2011,291
14/11/2011,283
15/11/2011,303
16/11/2011,295
17/11/2011,299
18/11/2011,302
19/11/2011,285
20/11/2011,289
21/11/2011,296
22/11/2011,299
23/11/2011,312
24/11/2011,306
25/11/2011,293
26/11/2011,301
27/11/2011,286
28/11/2011,289
29/11/2011,291
30/11/2011,287
01/12/2011,285
02/12/2011,310
03/12/2011,300
04/12/2011,296
05/12/2011,303
06/12/2011,293
07/12/2011,305
08/12/2011,279
09/12/2011,282
10/12/2011,284
11/12/2011,281
12/12/2011,291
13/12/2011,297
14/12/2011,287
15/12/2011,300
16/12/2011,296
17/12/2011,281
18/12/2011,299
19/12/2011,303
20/12/2011,276
21/12/2011,294
22/12/2011,305
23/12/2011,309
24/12/2011,296
25/12/2011,294
26/12/2011,294
27/12/2011,282
28/12/2011,296
29/12/2011,292
30/12/2011,301
31/12/2011,302
01/01/2012,299
02/01/2012,287
03/01/2012,292
04/01/2012,289
05/01/2012,309
06/01/2012,284
07/01/2012,310
08/01/2012,299
09/01/2012,297
10/01/2012,282
11/01/2012,264
12/01/2012,298
13/01/2012,314
14/01/2012,329
15/01/2012,305
16/01/2012,294
17/01/2012,291
18/01/2012,289
19/01/2012,300
20/01/2012,294
21/01/2012,295
22/01/2012,297
23/01/2012,292
24/01/2012,283
25/01/2012,275
26/01/2012,314
27/01/2012,299
28/01/2012,311
29/01/2012,295
30/01/2012,287
31/01/2012,300
01/02/2012,284
02/02/2012,294
03/02/2012,291
04/02/2012,300
05/02/2012,303
06/02/2012,299
07/02/2012,304
08/02/2012,278
09/02/2012,300
10/02/2012,291
11/02/2012,286
12/02/2012,302
13/02/2012,301
14/02/2012,277
15/02/2012,296
16/02/2012,319
17/02/2012,299
18/02/2012,312
19/02/2012,311
20/02/2012,296
21/02/2012,302
22/02/2012,290
23/02/2012,292
24/02/2012,306
25/02/2012,283
26/02/2012,292
27/02/2012,314
28/02/2012,299
29/02/2012,303
01/03/2012,286
02/03/2012,303
03/03/2012,306
04/03/2012,299
05/03/2012,304
06/03/2012,309
07/03/2012,297
08/03/2012,289
09/03/2012,292
10/03/2012,311
11/03/2012,297
12/03/2012,302
13/03/2012,294
14/03/2012,278
15/03/2012,302
16/03/2012,306
17/03/2012,314
18/03/2012,294
19/03/2012,294
20/03/2012,298
21/03/2012,321
22/03/2012,294
23/03/2012,307
24/03/2012,297
25/03/2012,306
26/03/2012,305
27/03/2012,305
28/03/2012,283
29/03/2012,304
30/03/2012,310
31/03/2012,317
01/04/2012,298
02/04/2012,299
03/04/2012,283
04/04/2012,285
05/04/2012,305
06/04/2012,300
07/04/2012,307
08/04/2012,304
09/04/2012,309
10/04/2012,308
11/04/2012,311
12/04/2012,298
13/04/2012,295
14/04/2012,300
15/04/2012,315
16/04/2012,291
17/04/2012,299
18/04/2012,311
19/04/2012,309
20/04/2012,305
21/04/2012,303
22/04/2012,294
23/04/2012,307
24/04/2012,291
25/04/2012,279
26/04/2012,288
27/04/2012,307
28/04/2012,288
29/04/2012,297
30/04/2012,296
01/05/2012,316
02/05/2012,302
03/05/2012,311
04/05/2012,297
05/05/2012,293
06/05/2012,294
07/05/2012,301
08/05/2012,276
09/05/2012,294
10/05/2012,303
11/05/2012,289
12/05/2012,313
13/05/2012,298
14/05/2012,309
15/05/2012,309
16/05/2012,299
17/05/2012,299
18/05/2012,297
19/05/2012,293
20/05/2012,293
21/05/2012,303
22/05/2012,284
23/05/2012,301
24/05/2012,301
25/05/2012,291
26/05/2012,302
27/05/2012,300
28/05/2012,308
29/05/2012,295
30/05/2012,285
31/05/2012,275
01/06/2012,304
02/06/2012,281
03/06/2012,300
04/06/2012,294
05/06/2012,266
06/06/2012,298
07/06/2012,289
08/06/2012,300
09/06/2012,296
10/06/2012,307
11/06/2012,292
12/06/2012,286
13/06/2012,292
14/06/2012,295
15/06/2012,316
16/06/2012,300
17/06/2012,299
18/06/2012,289
19/06/2012,287
20/06/2012,294
21/06/2012,308
22/06/2012,326
23/06/2012,290
24/06/2012,303
25/06/2012,296
26/06/2012,298
27/06/2012,285
28/06/2012,301
29/06/2012,312
30/06/2012,283
01/07/2012,299
02/07/2012,283
03/07/2012,299
04/07/2012,294
05/07/2012,270
06/07/2012,282
07/07/2012,294
08/07/2012,290
09/07/2012,306
10/07/2012,293
11/07/2012,287
12/07/2012,289
13/07/2012,294
14/07/2012,293
15/07/2012,288
16/07/2012,317
17/07/2012,290
18/07/2012,284
19/07/2012,305
20/07/2012,308
21/07/2012,280
22/07/2012,284
23/07/2012,297
24/07/2012,303
25/07/2012,292
26/07/2012,285
27/07/2012,288
28/07/2012,279
29/07/2012,305
30/07/2012,285
31/07/2012,306
01/08/2012,287
02/08/2012,290
03/08/2012,298
04/08/2012,299
05/08/2012,282
06/08/2012,266
07/08/2012,299
08/08/2012,287
09/08/2012,272
10/08/2012,303
11/08/2012,288
12/08/2012,298
13/08/2012,300
14/08/2012,288
15/08/2012,287
16/08/2012,285
17/08/2012,296
18/08/2012,302
19/08/2012,307
20/08/2012,301
21/08/2012,281
22/08/2012,290
23/08/2012,282
24/08/2012,293
25/08/2012,310
26/08/2012,292
27/08/2012,283
28/08/2012,288
29/08/2012,287
30/08/2012,275
31/08/2012,301
01/09/2012,285
02/09/2012,312
03/09/2012,292
04/09/2012,279
05/09/2012,288
06/09/2012,273
07/09/2012,280
08/09/2012,289
09/09/2012,285
10/09/2012,295
11/09/2012,287
12/09/2012,294
13/09/2012,273
14/09/2012,284
15/09/2012,296
16/09/2012,287
17/09/2012,295
18/09/2012,295
19/09/2012,280
20/09/2012,257
21/09/2012,296
22/09/2012,289
23/09/2012,295
24/09/2012,283
25/09/2012,290
26/09/2012,283
27/09/2012,284
28/09/2012,288
29/09/2012,283
30/09/2012,283
01/10/2012,271
02/10/2012,279
03/10/2012,282
04/10/2012,282
05/10/2012,295
06/10/2012,310
07/10/2012,291
08/10/2012,295
09/10/2012,275
10/10/2012,286
11/10/2012,285
12/10/2012,281
13/10/2012,300
14/10/2012,291
15/10/2012,284
16/10/2012,294
17/10/2012,291
18/10/2012,292
19/10/2012,297
20/10/2012,270
21/10/2012,313
22/10/2012,288
23/10/2012,292
24/10/2012,310
25/10/2012,302
26/10/2012,292
27/10/2012,300
28/10/2012,299
29/10/2012,307
30/10/2012,292
31/10/2012,287
01/11/2012,276
02/11/2012,290
03/11/2012,290
04/11/2012,270
05/11/2012,279
06/11/2012,280
07/11/2012,297
08/11/2012,299
09/11/2012,291
10/11/2012,303
11/11/2012,285
12/11/2012,293
13/11/2012,286
14/11/2012,261
15/11/2012,281
16/11/2012,275
17/11/2012,305
18/11/2012,298
19/11/2012,288
20/11/2012,286
21/11/2012,292
22/11/2012,279
23/11/2012,289
24/11/2012,299
25/11/2012,299
26/11/2012,287
27/11/2012,275
28/11/2012,284
29/11/2012,283
30/11/2012,285
01/12/2012,289
02/12/2012,303
03/12/2012,292
04/12/2012,290
05/12/2012,289
06/12/2012,293
07/12/2012,296
08/12/2012,287
09/12/2012,300
10/12/2012,301
11/12/2012,271
12/12/2012,278
13/12/2012,273
14/12/2012,277
15/12/2012,304
16/12/2012,286
17/12/2012,314
18/12/2012,269
19/12/2012,272
20/12/2012,273
21/12/2012,319
22/12/2012,309
23/12/2012,297
24/12/2012,284
25/12/2012,281
26/12/2012,283
27/12/2012,286
28/12/2012,294
29/12/2012,295
30/12/2012,287
31/12/2012,310
01/01/2013,276
02/01/2013,283
03/01/2013,275
04/01/2013,281
05/01/2013,291
06/01/2013,303
07/01/2013,289
08/01/2013,287
09/01/2013,289
10/01/2013,284
11/01/2013,298
12/01/2013,292
13/01/2013,274
14/01/2013,277
15/01/2013,269
16/01/2013,291
17/01/2013,288
18/01/2013,295
19/01/2013,302
20/01/2013,290
21/01/2013,280
22/01/2013,300
23/01/2013,281
24/01/2013,291
25/01/2013,293
26/01/2013,299
27/01/2013,298
28/01/2013,303
29/01/2013,286
30/01/2013,306
31/01/2013,311
01/02/2013,289
02/02/2013,288
03/02/2013,296
04/02/2013,287
05/02/2013,290
06/02/2013,304
07/02/2013,284
08/02/2013,313
09/02/2013,309
10/02/2013,300
11/02/2013,295
12/02/2013,307
13/02/2013,279
14/02/2013,270
15/02/2013,292
16/02/2013,306
17/02/2013,298
18/02/2013,278
19/02/2013,286
20/02/2013,298
21/02/2013,280
22/02/2013,291
23/02/2013,309
24/02/2013,285
25/02/2013,298
26/02/2013,302
27/02/2013,283
28/02/2013,307
01/03/2013,285
02/03/2013,305
03/03/2013,303
04/03/2013,296
05/03/2013,297
06/03/2013,289
07/03/2013,291
08/03/2013,300
09/03/2013,306
10/03/2013,290
11/03/2013,316
12/03/2013,293
13/03/2013,284
14/03/2013,297
15/03/2013,283
16/03/2013,298
17/03/2013,298
18/03/2013,279
19/03/2013,293
20/03/2013,264
21/03/2013,267
22/03/2013,282
23/03/2013,306
24/03/2013,295
25/03/2013,304
26/03/2013,302
27/03/2013,294
28/03/2013,298
29/03/2013,276
30/03/2013,317
31/03/2013,309
01/04/2013,299
02/04/2013,292
03/04/2013,291
04/04/2013,301
05/04/2013,291
06/04/2013,287
07/04/2013,296
08/04/2013,307
09/04/2013,294
10/04/2013,297
11/04/2013,268
12/04/2013,294
13/04/2013,298
14/04/2013,289
15/04/2013,304
16/04/2013,288
17/04/2013,287
18/04/2013,290
19/04/2013,287
20/04/2013,319
21/04/2013,308
22/04/2013,293
23/04/2013,299
24/04/2013,290
25/04/2013,295
26/04/2013,293
27/04/2013,288
28/04/2013,302
29/04/2013,299
30/04/2013,299
01/05/2013,295
02/05/2013,297
03/05/2013,307
04/05/2013,300
05/05/2013,282
06/05/2013,302
07/05/2013,285
08/05/2013,300
09/05/2013,279
10/05/2013,305
11/05/2013,296
12/05/2013,310
13/05/2013,288
14/05/2013,292
15/05/2013,289
16/05/2013,290
17/05/2013,313
18/05/2013,310
19/05/2013,311
20/05/2013,301
21/05/2013,309
22/05/2013,301
23/05/2013,312
24/05/2013,292
25/05/2013,282
26/05/2013,294
27/05/2013,298
28/05/2013,296
29/05/2013,280
30/05/2013,280
31/05/2013,280
01/06/2013,301
02/06/2013,309
03/06/2013,300
04/06/2013,299
05/06/2013,300
06/06/2013,290
07/06/2013,301
08/06/2013,296
09/06/2013,295
10/06/2013,286
11/06/2013,283
12/06/2013,271
13/06/2013,296
14/06/2013,290
15/06/2013,302
16/06/2013,319
17/06/2013,292
18/06/2013,287
19/06/2013,304
20/06/2013,307
21/06/2013,276
22/06/2013,286
23/06/2013,301
24/06/2013,273
25/06/2013,300
26/06/2013,284
27/06/2013,301
28/06/2013,291
29/06/2013,289
30/06/2013,276
01/07/2013,286
02/07/2013,281
03/07/2013,283
04/07/2013,286
05/07/2013,286
06/07/2013,304
07/07/2013,279
08/07/2013,295
09/07/2013,295
10/07/2013,298
11/07/2013,297
12/07/2013,281
13/07/2013,298
14/07/2013,279
15/07/2013,273
16/07/2013,294
17/07/2013,286
18/07/2013,282
19/07/2013,296
20/07/2013,298
21/07/2013,272
22/07/2013,288
23/07/2013,280
24/07/2013,280
25/07/2013,299
26/07/2013,304
27/07/2013,300
28/07/2013,279
29/07/2013,287
30/07/2013,295
31/07/2013,273
01/08/2013,286
02/08/2013,295
03/08/2013,294
04/08/2013,269
05/08/2013,294
06/08/2013,290
07/08/2013,278
08/08/2013,298
09/08/2013,281
10/08/2013,283
11/08/2013,270
12/08/2013,275
13/08/2013,268
14/08/2013,282
15/08/2013,289
16/08/2013,277
17/08/2013,295
18/08/2013,292
19/08/2013,272
20/08/2013,296
21/08/2013,270
22/08/2013,272
23/08/2013,284
24/08/2013,282
25/08/2013,281
26/08/2013,275
27/08/2013,275
28/08/2013,274
29/08/2013,284
30/08/2013,276
31/08/2013,274
01/09/2013,293
02/09/2013,292
03/09/2013,273
04/09/2013,276
05/09/2013,269
06/09/2013,284
07/09/2013,291
08/09/2013,300
09/09/2013,286
10/09/2013,288
11/09/2013,279
12/09/2013,317
13/09/2013,276
14/09/2013,284
15/09/2013,285
16/09/2013,285
17/09/2013,273
18/09/2013,291
19/09/2013,277
20/09/2013,299
21/09/2013,297
22/09/2013,293
23/09/2013,275
24/09/2013,294
25/09/2013,257
26/09/2013,258
27/09/2013,282
28/09/2013,294
29/09/2013,286
30/09/2013,308
01/10/2013,283
02/10/2013,294
03/10/2013,283
04/10/2013,300
05/10/2013,299
06/10/2013,294
07/10/2013,293
08/10/2013,283
09/10/2013,283
10/10/2013,287
11/10/2013,282
12/10/2013,280
13/10/2013,299
14/10/2013,281
15/10/2013,293
16/10/2013,267
17/10/2013,290
18/10/2013,286
19/10/2013,287
20/10/2013,283
21/10/2013,285
22/10/2013,278
23/10/2013,298
24/10/2013,261
25/10/2013,294
26/10/2013,290
27/10/2013,276
28/10/2013,284
29/10/2013,264
30/10/2013,274
31/10/2013,299
01/11/2013,296
02/11/2013,292
03/11/2013,296
04/11/2013,282
05/11/2013,277
06/11/2013,281
07/11/2013,292
08/11/2013,295
09/11/2013,290
10/11/2013,284
11/11/2013,284
12/11/2013,278
13/11/2013,291
14/11/2013,290
15/11/2013,297
16/11/2013,284
17/11/2013,273
18/11/2013,294
19/11/2013,276
20/11/2013,294
21/11/2013,277
22/11/2013,290
23/11/2013,303
24/11/2013,286
25/11/2013,276
26/11/2013,287
27/11/2013,268
28/11/2013,286
29/11/2013,283
30/11/2013,304
01/12/2013,299
02/12/2013,281
03/12/2013,286
04/12/2013,287
05/12/2013,287
06/12/2013,294
07/12/2013,281
08/12/2013,296
09/12/2013,294
10/12/2013,276
11/12/2013,268
12/12/2013,286
13/12/2013,287
14/12/2013,279
15/12/2013,297
16/12/2013,282
17/12/2013,272
18/12/2013,278
19/12/2013,287
20/12/2013,300
21/12/2013,291
22/12/2013,305
23/12/2013,300
24/12/2013,294
25/12/2013,288
26/12/2013,285
27/12/2013,281
28/12/2013,281
29/12/2013,290
30/12/2013,273
31/12/2013,295
01/01/2014,288
02/01/2014,280
03/01/2014,288
04/01/2014,278
05/01/2014,298
06/01/2014,279
07/01/2014,289
08/01/2014,286
09/01/2014,297
10/01/2014,291
11/01/2014,272
12/01/2014,303
13/01/2014,286
14/01/2014,282
15/01/2014,288
16/01/2014,291
17/01/2014,282
18/01/2014,290
19/01/2014,305
20/01/2014,274
21/01/2014,275
22/01/2014,291
23/01/2014,281
24/01/2014,283
25/01/2014,293
26/01/2014,313
27/01/2014,296
28/01/2014,283
29/01/2014,286
30/01/2014,282
31/01/2014,283
01/02/2014,296
02/02/2014,295
03/02/2014,297
04/02/2014,288
05/02/2014,307
06/02/2014,277
07/02/2014,294
08/02/2014,300
09/02/2014,288
10/02/2014,296
11/02/2014,290
12/02/2014,288
13/02/2014,287
14/02/2014,276
15/02/2014,298
16/02/2014,308
17/02/2014,280
18/02/2014,273
19/02/2014,285
20/02/2014,300
21/02/2014,289
22/02/2014,295
23/02/2014,297
24/02/2014,298
25/02/2014,297
26/02/2014,285
27/02/2014,282
28/02/2014,290
01/03/2014,281
02/03/2014,302
03/03/2014,295
04/03/2014,278
05/03/2014,310
06/03/2014,269
07/03/2014,290
08/03/2014,303
09/03/2014,290
10/03/2014,304
11/03/2014,293
12/03/2014,286
13/03/2014,275
14/03/2014,299
15/03/2014,282
16/03/2014,292
17/03/2014,294
18/03/2014,290
19/03/2014,299
20/03/2014,277
21/03/2014,300
22/03/2014,312
23/03/2014,300
24/03/2014,301
25/03/2014,287
26/03/2014,281
27/03/2014,295
28/03/2014,288
29/03/2014,298
30/03/2014,268
31/03/2014,293
01/04/2014,280
02/04/2014,291
03/04/2014,300
04/04/2014,296
05/04/2014,287
06/04/2014,290
07/04/2014,310
08/04/2014,278
09/04/2014,285
10/04/2014,292
11/04/2014,287
12/04/2014,288
13/04/2014,281
14/04/2014,284
15/04/2014,287
16/04/2014,276
17/04/2014,284
18/04/2014,296
19/04/2014,308
20/04/2014,295
21/04/2014,307
22/04/2014,289
23/04/2014,292
24/04/2014,279
25/04/2014,300
26/04/2014,291
27/04/2014,294
28/04/2014,279
29/04/2014,289
30/04/2014,287
01/05/2014,299
02/05/2014,290
03/05/2014,289
04/05/2014,285
05/05/2014,303
06/05/2014,290
07/05/2014,291
08/05/2014,282
09/05/2014,310
10/05/2014,305
11/05/2014,288
12/05/2014,293
13/05/2014,287
14/05/2014,296
15/05/2014,292
16/05/2014,296
17/05/2014,298
18/05/2014,290
19/05/2014,272
20/05/2014,282
21/05/2014,283
22/05/2014,290
23/05/2014,310
24/05/2014,276
25/05/2014,292
26/05/2014,301
27/05/2014,291
28/05/2014,300
29/05/2014,269
30/05/2014,273
31/05/2014,306
01/06/2014,297
02/06/2014,276
03/06/2014,290
04/06/2014,291
05/06/2014,278
06/06/2014,290
07/06/2014,307
08/06/2014,285
09/06/2014,280
10/06/2014,278
11/06/2014,291
12/06/2014,299
13/06/2014,289
14/06/2014,298
15/06/2014,300
16/06/2014,275
17/06/2014,276
18/06/2014,289
19/06/2014,283
20/06/2014,286
21/06/2014,284
22/06/2014,309
23/06/2014,296
24/06/2014,282
25/06/2014,271
26/06/2014,274
27/06/2014,269
28/06/2014,269
29/06/2014,280
30/06/2014,286
01/07/2014,283
02/07/2014,275
03/07/2014,295
04/07/2014,286
05/07/2014,289
06/07/2014,300
07/07/2014,291
08/07/2014,283
09/07/2014,297
10/07/2014,282
11/07/2014,286
12/07/2014,295
13/07/2014,273
14/07/2014,292
15/07/2014,295
16/07/2014,297
17/07/2014,280
18/07/2014,283
19/07/2014,327
20/07/2014,292
21/07/2014,290
22/07/2014,259
23/07/2014,296
24/07/2014,274
25/07/2014,268
26/07/2014,311
27/07/2014,292
28/07/2014,290
29/07/2014,290
30/07/2014,271
31/07/2014,274
01/08/2014,289
02/08/2014,288
03/08/2014,276
04/08/2014,275
05/08/2014,274
06/08/2014,276
07/08/2014,296
08/08/2014,291
09/08/2014,285
10/08/2014,262
11/08/2014,282
12/08/2014,286
13/08/2014,278
14/08/2014,277
15/08/2014,266
16/08/2014,296
17/08/2014,295
18/08/2014,293
19/08/2014,283
20/08/2014,285
21/08/2014,260
22/08/2014,257
23/08/2014,300
24/08/2014,289
25/08/2014,283
26/08/2014,287
27/08/2014,276
28/08/2014,272
29/08/2014,273
30/08/2014,288
31/08/2014,295
01/09/2014,262
02/09/2014,290
03/09/2014,274
04/09/2014,282
05/09/2014,280
06/09/2014,275
07/09/2014,279
08/09/2014,276
09/09/2014,257
10/09/2014,265
11/09/2014,284
12/09/2014,296
13/09/2014,293
14/09/2014,273
15/09/2014,273
16/09/2014,286
17/09/2014,282
18/09/2014,273
19/09/2014,294
20/09/2014,282
21/09/2014,282
22/09/2014,271
23/09/2014,265
24/09/2014,290
25/09/2014,267
26/09/2014,291
27/09/2014,297
28/09/2014,291
29/09/2014,285
30/09/2014,291
01/10/2014,283
02/10/2014,302
03/10/2014,289
04/10/2014,279
05/10/2014,267
06/10/2014,281
07/10/2014,282
08/10/2014,281
09/10/2014,273
10/10/2014,287
11/10/2014,291
12/10/2014,285
13/10/2014,279
14/10/2014,276
15/10/2014,282
16/10/2014,275
17/10/2014,289
18/10/2014,282
19/10/2014,282
20/10/2014,277
21/10/2014,279
22/10/2014,278
23/10/2014,272
24/10/2014,271
25/10/2014,285
26/10/2014,282
27/10/2014,266
28/10/2014,280
29/10/2014,275
30/10/2014,279
31/10/2014,273
01/11/2014,298
02/11/2014,280
03/11/2014,277
04/11/2014,260
05/11/2014,292
06/11/2014,264
07/11/2014,300
08/11/2014,275
09/11/2014,276
10/11/2014,259
11/11/2014,290
12/11/2014,280
13/11/2014,280
14/11/2014,282
15/11/2014,279
16/11/2014,282
17/11/2014,285
18/11/2014,286
19/11/2014,289
20/11/2014,277
21/11/2014,295
22/11/2014,274
23/11/2014,284
24/11/2014,263
25/11/2014,278
26/11/2014,280
27/11/2014,278
28/11/2014,292
29/11/2014,299
30/11/2014,271
01/12/2014,285
02/12/2014,264
03/12/2014,270
04/12/2014,270
05/12/2014,282
06/12/2014,294
07/12/2014,276
08/12/2014,268
09/12/2014,299
10/12/2014,271
11/12/2014,297
12/12/2014,282
13/12/2014,290
14/12/2014,294
15/12/2014,295
16/12/2014,275
17/12/2014,293
18/12/2014,289
19/12/2014,289
20/12/2014,289
21/12/2014,293
22/12/2014,303
23/12/2014,266
24/12/2014,292
25/12/2014,278
26/12/2014,273
27/12/2014,280
28/12/2014,299
29/12/2014,277
30/12/2014,273
31/12/2014,293
