Date,number_sold
24719.0,824.0
24720.0,830.0
24735.0,808.0
24736.0,820.0
24751.0,819.0
24752.0,831.0
24767.0,818.0
24768.0,834.0
24783.0,806.0
24784.0,832.0
24799.0,840.0
24800.0,835.0
24815.0,835.0
24816.0,837.0
24831.0,806.0
24832.0,813.0
24847.0,804.0
24848.0,786.0
24863.0,779.0
24864.0,790.0
24879.0,774.0
24880.0,758.0
24895.0,792.0
24896.0,780.0
24911.0,748.0
24912.0,772.0
24927.0,771.0
24928.0,773.0
24943.0,781.0
24944.0,769.0
24959.0,792.0
24960.0,789.0
24975.0,803.0
24976.0,794.0
24991.0,805.0
24992.0,793.0
25007.0,821.0
25008.0,826.0
25023.0,821.0
25024.0,838.0
25039.0,848.0
25040.0,845.0
25055.0,860.0
25056.0,857.0
25071.0,868.0
25072.0,838.0
25087.0,880.0
25088.0,866.0
25103.0,871.0
25104.0,869.0
25119.0,850.0
25120.0,872.0
25135.0,837.0
25136.0,863.0
25151.0,832.0
25152.0,848.0
25167.0,827.0
25168.0,840.0
25183.0,824.0
25184.0,807.0
25199.0,899.0
25200.0,883.0
25215.0,876.0
25216.0,907.0
25231.0,894.0
25232.0,896.0
25247.0,883.0
25248.0,863.0
25263.0,865.0
25264.0,876.0
25279.0,870.0
25280.0,887.0
25295.0,902.0
25296.0,871.0
25311.0,846.0
25312.0,862.0
25327.0,867.0
25328.0,895.0
25343.0,900.0
25344.0,899.0
25359.0,904.0
25360.0,889.0
25375.0,891.0
25376.0,901.0
25391.0,902.0
25392.0,909.0
25407.0,922.0
25408.0,914.0
25423.0,934.0
25424.0,915.0
25439.0,917.0
25440.0,930.0
25455.0,927.0
25456.0,939.0
25471.0,921.0
25472.0,922.0
25487.0,920.0
25488.0,910.0
25503.0,926.0
25504.0,922.0
25519.0,922.0
25520.0,906.0
25535.0,894.0
25536.0,892.0
25549.0,886.0
