Date Time,p (mbar)
218304.0,984.77
218367.0,984.65
218368.0,985.04
218431.0,988.9
218432.0,989.02
218495.0,990.69
218496.0,990.77
218559.0,996.11
218560.0,996.22
218623.0,1000.72
218624.0,1000.64
218687.0,1002.69
218688.0,1002.71
218751.0,1004.09
218752.0,1004.07
218815.0,1004.03
218816.0,1003.9
218879.0,1003.46
218880.0,1003.47
218943.0,1000.97
218944.0,1000.96
219007.0,997.6
219008.0,997.59
219071.0,995.51
219072.0,995.65
219135.0,996.59
219136.0,996.74
219199.0,997.85
219200.0,997.85
219263.0,995.27
219264.0,995.14
219327.0,994.19
219328.0,994.15
219391.0,995.16
219392.0,995.15
219455.0,997.06
219456.0,997.04
219519.0,996.26
219520.0,996.17
219583.0,992.81
219584.0,992.75
219647.0,987.98
219648.0,988.03
219711.0,983.18
219712.0,983.16
219775.0,980.69
219776.0,980.66
219839.0,976.84
219840.0,976.83
219903.0,975.57
219904.0,975.62
219967.0,975.63
219968.0,975.62
220031.0,977.21
220032.0,977.16
220095.0,977.63
220096.0,977.59
220159.0,979.18
220160.0,979.25
220223.0,977.66
220224.0,977.62
220287.0,975.74
220288.0,975.82
220351.0,972.11
220352.0,972.05
220415.0,971.77
220416.0,971.86
220479.0,977.01
220480.0,976.99
220543.0,979.22
220544.0,979.21
220607.0,979.3
220608.0,979.25
220671.0,977.63
220672.0,977.45
220735.0,975.82
220736.0,975.76
220799.0,976.55
220800.0,976.63
220863.0,979.86
220864.0,979.97
220927.0,981.74
220928.0,981.76
220991.0,982.13
220992.0,982.2
221055.0,985.24
221056.0,985.26
221119.0,988.89
221120.0,988.83
221183.0,990.97
221184.0,990.95
221247.0,990.35
221248.0,990.25
221311.0,985.59
221312.0,985.61
221375.0,981.19
221376.0,981.06
221439.0,975.93
221440.0,975.73
221503.0,971.73
221504.0,971.71
221567.0,967.5
221568.0,967.49
221631.0,967.34
221632.0,967.39
221695.0,971.79
221696.0,971.82
221759.0,975.62
221760.0,975.62
221823.0,978.06
221824.0,978.03
221887.0,980.0
221888.0,980.11
221951.0,988.56
221952.0,988.72
222015.0,991.95
222016.0,991.99
222079.0,993.15
222080.0,993.25
222143.0,993.13
222144.0,993.08
222207.0,993.16
222208.0,993.21
222271.0,994.06
222272.0,994.07
222335.0,994.98
222336.0,995.03
222399.0,993.3
222400.0,993.16
222463.0,991.72
222464.0,991.67
222527.0,990.05
222528.0,990.06
222591.0,988.31
222592.0,988.4
222655.0,986.44
222656.0,986.45
222719.0,985.78
222720.0,985.8
222783.0,986.07
222784.0,986.06
222847.0,984.98
222848.0,984.92
222911.0,985.12
222912.0,985.12
222975.0,983.67
222976.0,983.6
223039.0,980.61
223040.0,980.52
223103.0,978.92
223104.0,978.96
223167.0,979.9
223168.0,979.94
223231.0,979.49
223232.0,979.54
223295.0,979.55
223296.0,979.56
223359.0,982.03
223360.0,981.98
223423.0,983.49
223424.0,983.49
223487.0,983.85
223488.0,983.85
223551.0,984.46
223552.0,984.42
223615.0,985.07
223616.0,985.08
223679.0,985.45
223680.0,985.49
223743.0,987.16
223744.0,987.26
223807.0,989.39
223808.0,989.41
223871.0,989.44
223872.0,989.38
223935.0,987.52
223936.0,987.51
223999.0,986.28
224000.0,986.19
224063.0,983.97
224064.0,983.91
224127.0,982.68
224128.0,982.69
224191.0,986.05
224192.0,986.08
224255.0,989.43
224256.0,989.56
224319.0,993.28
224320.0,993.38
224383.0,994.97
224384.0,995.01
224447.0,992.31
224448.0,992.36
224511.0,987.6
224512.0,987.43
224575.0,981.36
224576.0,981.33
224639.0,978.47
224640.0,978.44
224703.0,977.57
224704.0,977.54
224767.0,976.98
224768.0,976.94
224831.0,978.2
224832.0,978.2
224895.0,981.33
224896.0,981.28
224959.0,978.7
224960.0,978.63
225023.0,974.18
225024.0,974.18
225087.0,972.27
225088.0,972.22
225151.0,979.05
225152.0,979.05
225215.0,981.28
225216.0,981.43
225279.0,989.72
225280.0,989.9
225343.0,996.0
225344.0,996.03
225407.0,998.94
225408.0,998.98
225471.0,997.58
225472.0,997.69
225535.0,995.89
225536.0,995.99
225599.0,991.24
225600.0,991.16
225663.0,991.92
225664.0,991.9
225727.0,991.93
225728.0,991.93
225791.0,994.06
225792.0,994.03
225855.0,996.38
225856.0,996.25
225919.0,992.52
225920.0,992.43
225983.0,987.98
225984.0,987.84
226047.0,988.63
226048.0,988.66
226111.0,993.45
226112.0,993.54
226175.0,994.9
226176.0,994.86
226239.0,1000.1
226240.0,1000.2
226303.0,1001.03
226304.0,1001.02
226367.0,998.11
226368.0,998.02
226431.0,992.88
226432.0,992.71
226495.0,988.13
226496.0,988.11
226559.0,988.78
226560.0,988.72
226623.0,989.76
226624.0,989.81
226687.0,991.33
226688.0,991.5
226751.0,993.2
226752.0,993.27
226815.0,998.49
226816.0,998.48
226879.0,998.18
226880.0,998.09
226943.0,997.49
226944.0,997.51
227007.0,998.06
227008.0,997.91
227071.0,992.48
227072.0,992.4
227135.0,986.06
227136.0,985.95
227199.0,977.72
227200.0,977.66
227263.0,979.33
227264.0,979.43
227327.0,982.08
227328.0,982.07
227391.0,986.04
227392.0,986.02
227455.0,990.45
227456.0,990.63
227519.0,989.48
227520.0,989.47
227583.0,989.74
227584.0,989.77
227647.0,993.5
227648.0,993.43
227711.0,995.4
227712.0,995.5
227775.0,995.76
227776.0,995.87
227839.0,997.59
227840.0,997.59
227903.0,994.53
227904.0,994.46
227967.0,992.68
227968.0,992.73
228031.0,993.3
228032.0,993.32
228095.0,991.96
228096.0,991.81
228159.0,991.2
228160.0,991.2
228223.0,990.21
228224.0,990.25
228287.0,990.85
228288.0,990.93
228351.0,991.64
228352.0,991.63
228415.0,996.0
228416.0,996.08
228479.0,995.7
228480.0,995.72
228543.0,995.62
228544.0,995.57
228607.0,992.08
228608.0,991.92
228671.0,990.45
228672.0,990.35
228735.0,989.36
228736.0,989.34
228799.0,987.77
228800.0,987.67
228863.0,988.33
228864.0,988.26
228927.0,985.35
228928.0,985.36
228991.0,986.91
228992.0,986.91
229055.0,985.65
229056.0,985.64
229119.0,985.31
229120.0,985.31
229183.0,987.23
229184.0,987.24
229247.0,990.31
229248.0,990.23
229311.0,989.11
229312.0,989.06
229375.0,988.08
229376.0,988.12
229439.0,985.88
229440.0,985.83
229503.0,989.13
229504.0,989.26
229567.0,990.6
229568.0,990.54
229631.0,987.76
229632.0,987.77
229695.0,985.68
229696.0,985.68
229759.0,984.16
229760.0,984.09
229823.0,980.56
229824.0,980.41
229887.0,975.76
229888.0,975.65
229951.0,976.75
229952.0,977.34
230015.0,973.91
230016.0,973.78
230079.0,969.29
230080.0,969.32
230143.0,971.23
230144.0,971.31
230207.0,971.74
230208.0,971.7
230271.0,976.73
230272.0,976.73
230335.0,983.53
230336.0,983.45
230399.0,984.34
230400.0,984.33
230463.0,981.58
230464.0,981.49
230527.0,980.03
230528.0,980.02
230591.0,982.84
230592.0,982.82
230655.0,983.9
230656.0,984.03
230719.0,985.18
230720.0,985.09
230783.0,982.36
230784.0,982.34
230847.0,979.39
230848.0,979.28
230911.0,981.83
230912.0,981.98
230975.0,984.58
230976.0,984.59
231039.0,980.88
231040.0,980.76
231103.0,980.1
231104.0,980.28
231167.0,983.85
231168.0,984.0
231231.0,985.19
231232.0,985.29
231295.0,984.6
231296.0,984.6
231359.0,982.99
231360.0,982.97
231423.0,980.73
231424.0,980.63
231487.0,977.13
231488.0,977.15
231551.0,977.46
231552.0,977.42
231615.0,981.6
231616.0,981.65
231679.0,983.23
231680.0,983.22
231743.0,980.51
231744.0,980.37
231807.0,974.14
231808.0,974.13
231871.0,972.37
231872.0,972.53
231935.0,974.5
231936.0,974.55
231999.0,979.11
232000.0,979.17
232063.0,980.5
232064.0,980.41
232127.0,972.97
232128.0,973.04
232191.0,974.47
232192.0,974.69
232255.0,978.93
232256.0,979.1
232319.0,981.19
232320.0,981.32
232383.0,984.05
232384.0,984.13
232447.0,987.56
232448.0,987.68
232511.0,992.3
232512.0,992.31
232575.0,996.17
232576.0,996.11
232639.0,995.98
232640.0,996.09
232703.0,996.01
232704.0,996.05
232767.0,994.03
232768.0,993.93
232831.0,993.24
232832.0,993.29
232895.0,994.59
232896.0,994.56
232959.0,992.96
232960.0,993.03
233023.0,995.01
233024.0,995.0
233087.0,994.03
233088.0,993.96
233151.0,994.76
233152.0,994.78
233215.0,993.68
233216.0,993.61
233279.0,992.77
233280.0,992.81
233343.0,990.78
233344.0,990.66
233407.0,987.05
233408.0,987.03
233471.0,984.68
233472.0,984.59
233535.0,982.61
233536.0,982.55
233599.0,981.75
233600.0,981.82
233663.0,984.85
233664.0,984.82
233727.0,988.05
233728.0,988.14
233791.0,990.19
233792.0,990.1
233855.0,992.43
233856.0,992.49
233919.0,993.19
233920.0,993.12
233983.0,992.26
233984.0,992.34
234047.0,991.19
234048.0,991.15
234111.0,985.43
234112.0,985.4
234175.0,993.32
234176.0,993.41
234239.0,993.17
234240.0,993.05
234303.0,990.81
234304.0,990.83
234367.0,986.45
234368.0,986.48
234431.0,989.31
234432.0,989.45
234495.0,990.7
234496.0,990.62
234559.0,990.37
234560.0,990.47
234623.0,990.95
234624.0,990.88
234687.0,987.55
234688.0,987.58
234751.0,988.39
234752.0,988.49
234815.0,989.64
234816.0,989.58
234879.0,989.88
234880.0,989.95
234943.0,986.39
234944.0,986.33
235007.0,984.16
235008.0,984.19
235071.0,985.36
235072.0,985.22
235135.0,986.65
235136.0,987.02
235199.0,986.58
235200.0,986.59
235263.0,988.26
235264.0,988.31
235327.0,990.59
235328.0,990.58
235391.0,987.69
235392.0,987.62
235455.0,986.02
235456.0,986.02
235519.0,986.4
235520.0,986.41
235583.0,989.43
235584.0,989.59
235647.0,991.62
235648.0,991.65
235711.0,993.57
235712.0,993.57
235775.0,995.11
235776.0,995.11
235839.0,996.84
235840.0,996.86
235903.0,997.19
235904.0,997.19
235967.0,998.21
235968.0,998.19
236031.0,997.23
236032.0,997.12
236095.0,995.52
236096.0,995.42
236159.0,994.65
236160.0,994.65
236223.0,993.28
236224.0,993.28
236287.0,992.82
236288.0,992.76
236351.0,989.2
236352.0,989.15
236415.0,991.96
236416.0,992.15
236479.0,996.4
236480.0,996.47
236543.0,994.63
236544.0,994.58
236607.0,992.3
236608.0,992.3
236671.0,990.23
236672.0,990.17
236735.0,989.24
236736.0,989.15
236799.0,988.99
236800.0,988.99
236863.0,987.28
236864.0,987.21
236927.0,983.6
236928.0,983.59
236991.0,985.75
236992.0,985.91
237055.0,991.12
237056.0,991.16
237119.0,994.48
237120.0,994.52
237183.0,998.0
237184.0,998.04
237247.0,1000.78
237248.0,1000.77
237311.0,1003.09
237312.0,1003.07
237375.0,1003.72
237376.0,1003.67
237439.0,1003.01
237440.0,1003.11
237503.0,1004.23
237504.0,1004.2
237567.0,1002.51
237568.0,1002.53
237631.0,1003.71
237632.0,1003.72
237695.0,1001.76
237696.0,1001.75
237759.0,1000.41
237760.0,1000.41
237823.0,996.85
237824.0,996.75
237887.0,994.03
237888.0,994.03
237951.0,991.46
237952.0,991.42
238015.0,991.48
238016.0,991.51
238079.0,992.19
238080.0,992.21
238143.0,992.79
238144.0,992.79
238207.0,994.36
238208.0,994.4
238271.0,993.32
238272.0,993.28
238335.0,994.53
238336.0,994.54
238399.0,993.98
238400.0,994.02
238463.0,995.57
238464.0,995.55
238527.0,994.87
238528.0,994.75
238591.0,995.03
238592.0,995.13
238655.0,996.02
238656.0,995.99
238719.0,995.07
238720.0,995.11
238783.0,997.34
238784.0,997.36
238847.0,995.36
238848.0,995.26
238911.0,996.23
238912.0,996.26
238975.0,996.15
238976.0,996.15
239039.0,996.76
239040.0,996.77
239103.0,997.09
239104.0,997.04
239167.0,995.87
239168.0,995.88
239231.0,996.18
239232.0,996.12
239295.0,992.28
239296.0,992.32
239359.0,994.53
239360.0,994.59
239423.0,994.35
239424.0,994.24
239487.0,995.54
239488.0,995.56
239551.0,994.37
239552.0,994.29
239615.0,993.41
239616.0,993.41
239679.0,991.43
239680.0,991.41
239743.0,989.34
239744.0,989.36
239807.0,988.61
239808.0,988.6
239871.0,986.28
239872.0,986.33
239935.0,988.04
239936.0,988.03
239999.0,986.8
240000.0,987.09
240063.0,989.35
240064.0,989.36
240127.0,989.65
240128.0,989.6
240191.0,989.72
240192.0,989.71
240255.0,988.81
240256.0,988.76
240319.0,986.93
240320.0,987.04
240383.0,985.68
240384.0,985.6
240447.0,981.19
240448.0,981.11
240511.0,984.32
240512.0,984.11
240575.0,984.31
240576.0,984.27
240639.0,987.65
240640.0,987.72
240703.0,986.49
240704.0,986.52
240767.0,990.0
240768.0,990.01
240831.0,991.87
240832.0,991.79
240895.0,991.24
240896.0,991.25
240959.0,990.26
240960.0,990.35
241023.0,992.43
241024.0,992.47
241087.0,993.27
241088.0,993.27
241151.0,989.36
241152.0,989.27
241215.0,989.31
241216.0,989.25
241279.0,986.97
241280.0,986.91
241343.0,987.32
241344.0,987.34
241407.0,990.45
241408.0,990.65
241471.0,993.37
241472.0,993.4
241535.0,994.63
241536.0,994.63
241599.0,993.39
241600.0,993.41
241663.0,993.92
241664.0,993.97
241727.0,989.12
241728.0,989.02
241791.0,987.76
241792.0,987.77
241855.0,987.62
241856.0,987.51
241919.0,988.21
241920.0,988.34
241983.0,986.96
241984.0,986.87
242047.0,985.24
242048.0,985.4
242111.0,987.86
242112.0,987.8
242175.0,991.43
242176.0,991.48
242239.0,994.12
242240.0,994.19
242303.0,993.16
242304.0,993.26
242367.0,993.39
242368.0,993.34
242431.0,990.83
242432.0,990.81
242495.0,992.47
242496.0,992.62
242559.0,992.87
242560.0,992.8
242623.0,991.53
242624.0,991.58
242687.0,990.57
242688.0,990.5
242751.0,986.66
242752.0,986.61
242815.0,989.12
242816.0,989.21
242879.0,991.33
242880.0,991.34
242943.0,994.4
242944.0,994.44
243007.0,996.15
243008.0,996.22
243071.0,997.38
243072.0,997.33
243135.0,996.88
243136.0,996.77
243199.0,995.5
243200.0,995.54
243263.0,995.15
243264.0,995.03
243327.0,990.08
243328.0,990.12
243391.0,989.91
243392.0,989.95
243455.0,987.74
243456.0,987.75
243519.0,988.12
243520.0,988.08
243583.0,987.88
243584.0,987.91
243647.0,988.38
243648.0,988.51
243711.0,987.75
243712.0,987.61
243775.0,993.3
243776.0,993.49
243839.0,999.54
243840.0,999.63
243903.0,1000.74
243904.0,1000.88
243967.0,1001.06
243968.0,1001.16
244031.0,997.36
244032.0,997.35
244095.0,995.76
244096.0,995.75
244159.0,993.53
244160.0,993.45
244223.0,993.3
244224.0,993.37
244287.0,993.06
244288.0,993.04
244351.0,992.35
244352.0,992.41
244415.0,989.55
244416.0,989.49
244479.0,985.4
244480.0,985.37
244543.0,984.65
244544.0,984.7
244607.0,986.17
244608.0,986.19
244671.0,987.31
244672.0,987.29
244735.0,989.33
244736.0,989.34
244799.0,990.35
244800.0,990.32
244863.0,988.95
244864.0,988.85
244927.0,989.09
244928.0,989.16
244991.0,991.03
244992.0,991.04
245055.0,992.58
245056.0,992.68
245119.0,995.27
245120.0,995.38
245183.0,993.86
245184.0,993.82
245247.0,994.62
245248.0,994.54
245311.0,992.51
245312.0,992.42
245375.0,992.18
245376.0,992.18
245439.0,992.3
245440.0,992.3
245503.0,994.55
245504.0,994.56
245567.0,998.24
245568.0,998.34
245631.0,997.16
245632.0,997.25
245695.0,995.26
245696.0,995.22
245759.0,994.26
245760.0,994.24
245823.0,996.61
245824.0,996.64
245887.0,999.1
245888.0,999.1
245951.0,999.98
245952.0,999.86
246015.0,998.76
246016.0,998.58
246079.0,995.37
246080.0,995.37
246143.0,993.59
246144.0,993.55
246207.0,988.72
246208.0,988.76
246271.0,987.62
246272.0,987.65
246335.0,985.14
246336.0,985.09
246399.0,988.28
246400.0,988.36
246463.0,989.92
246464.0,989.88
246527.0,990.41
246528.0,990.26
246591.0,990.6
246592.0,990.59
246655.0,991.58
246656.0,991.41
246719.0,990.06
246720.0,990.1
246783.0,990.77
246784.0,990.86
246847.0,984.98
246848.0,984.93
246911.0,986.57
246912.0,986.52
246975.0,986.01
246976.0,985.86
247039.0,984.95
247040.0,984.94
247103.0,985.3
247104.0,985.29
247167.0,987.38
247168.0,987.36
247231.0,990.61
247232.0,990.71
247295.0,992.43
247296.0,992.44
247359.0,992.71
247360.0,992.78
247423.0,990.04
247424.0,989.98
247487.0,986.52
247488.0,986.43
247551.0,985.75
247552.0,985.8
247615.0,983.83
247616.0,983.73
247679.0,980.23
247680.0,980.08
247743.0,976.18
247744.0,976.31
247807.0,975.6
247808.0,975.62
247871.0,978.11
247872.0,978.26
247935.0,977.77
247936.0,977.87
247999.0,968.75
248000.0,968.73
248063.0,973.42
248064.0,973.54
248127.0,980.25
248128.0,980.3
248191.0,985.75
248192.0,985.68
248255.0,986.16
248256.0,986.02
248319.0,986.81
248320.0,986.84
248383.0,992.54
248384.0,992.56
248447.0,997.55
248448.0,997.67
248511.0,1000.3
248512.0,1000.46
248575.0,1000.75
248576.0,1000.67
248639.0,999.23
248640.0,999.21
248703.0,997.34
248704.0,997.32
248767.0,996.25
248768.0,996.21
248831.0,993.29
248832.0,993.27
248895.0,990.88
248896.0,990.84
248959.0,988.67
248960.0,988.68
249023.0,987.4
249024.0,987.4
249087.0,983.62
249088.0,983.62
249151.0,982.9
249152.0,982.89
249215.0,989.73
249216.0,989.81
249279.0,992.91
249280.0,992.91
249343.0,991.68
249344.0,991.56
249407.0,991.41
249408.0,991.33
249471.0,990.12
249472.0,990.02
249535.0,988.91
249536.0,988.98
249599.0,988.66
249600.0,988.65
249663.0,987.0
249664.0,987.07
249727.0,986.42
249728.0,986.42
249791.0,985.01
249792.0,985.06
249855.0,987.14
249856.0,987.18
249919.0,988.64
249920.0,988.7
249983.0,992.92
249984.0,993.07
250047.0,996.77
250048.0,996.75
250111.0,998.97
250112.0,998.97
250175.0,999.17
250176.0,999.16
250239.0,997.27
250240.0,997.22
250303.0,995.27
250304.0,995.32
250367.0,993.31
250368.0,993.3
250431.0,990.75
250432.0,990.79
250495.0,990.11
250496.0,990.1
250559.0,993.42
250560.0,993.46
250623.0,997.65
250624.0,997.71
250687.0,1000.24
250688.0,1000.28
250751.0,1001.02
250752.0,1001.03
250815.0,999.99
250816.0,1000.0
250879.0,998.82
250880.0,998.82
250943.0,996.98
250944.0,997.01
251007.0,995.99
251008.0,995.97
251071.0,990.09
251072.0,989.94
251135.0,982.68
251136.0,982.72
251199.0,980.21
251200.0,980.29
251263.0,985.07
251264.0,985.08
251327.0,986.53
251328.0,986.67
251391.0,989.87
251392.0,989.96
251455.0,993.12
251456.0,992.8
251519.0,989.72
251520.0,989.72
251583.0,991.7
251584.0,991.78
251647.0,993.94
251648.0,994.01
251711.0,993.73
251712.0,993.78
251775.0,992.17
251776.0,992.07
251839.0,989.85
251840.0,989.8
251903.0,983.52
251904.0,983.48
251967.0,980.91
251968.0,981.0
252031.0,983.84
252032.0,983.95
252095.0,987.95
252096.0,988.01
252159.0,985.45
252160.0,985.49
252223.0,985.34
252224.0,985.13
252287.0,987.86
252288.0,987.95
252351.0,992.56
252352.0,992.56
252415.0,994.41
252416.0,994.39
252479.0,991.36
252480.0,991.26
252543.0,986.79
252544.0,986.77
252607.0,987.6
252608.0,987.67
252671.0,988.55
252672.0,988.73
252735.0,988.13
252736.0,988.17
252799.0,989.43
252800.0,989.46
252863.0,990.35
252864.0,990.32
252927.0,987.03
252928.0,986.87
252991.0,982.59
252992.0,982.37
253055.0,982.43
253056.0,982.38
253119.0,985.02
253120.0,984.93
253183.0,989.08
253184.0,989.23
253247.0,991.99
253248.0,992.12
253311.0,992.8
253312.0,992.82
253375.0,989.36
253376.0,989.31
253439.0,988.11
253440.0,988.15
253503.0,988.02
253504.0,988.05
253567.0,986.8
253568.0,986.71
253631.0,982.62
253632.0,982.79
253695.0,981.28
253696.0,981.49
253759.0,978.02
253760.0,977.74
253823.0,975.22
253824.0,975.41
253887.0,982.75
253888.0,982.77
253951.0,986.86
253952.0,986.95
254015.0,990.82
254016.0,990.91
254079.0,996.44
254080.0,996.42
254143.0,1000.41
254144.0,1000.49
254207.0,1000.79
254208.0,1000.8
254271.0,995.75
254272.0,995.75
254335.0,993.07
254336.0,993.11
254399.0,989.71
254400.0,989.74
254463.0,982.87
254464.0,982.7
254527.0,976.14
254528.0,976.19
254591.0,978.35
254592.0,978.11
254655.0,975.75
254656.0,975.72
254719.0,979.46
254720.0,979.51
254783.0,968.34
254784.0,968.14
254847.0,961.79
254848.0,961.87
254911.0,971.62
254912.0,971.8
254975.0,972.16
254976.0,972.08
255039.0,968.09
255040.0,968.13
255103.0,976.22
255104.0,976.23
255167.0,977.57
255168.0,977.51
255231.0,980.58
255232.0,980.66
255295.0,982.92
255296.0,982.82
255359.0,984.42
255360.0,984.66
255423.0,982.69
255424.0,982.42
255487.0,980.77
255488.0,981.0
255551.0,985.16
255552.0,985.23
255615.0,978.22
255616.0,978.04
255679.0,978.73
255680.0,978.88
255743.0,992.6
255744.0,992.74
255807.0,1002.18
255808.0,1002.12
255871.0,1005.34
255872.0,1005.39
255935.0,1001.56
255936.0,1001.54
255999.0,997.6
256000.0,997.52
256063.0,1000.76
256064.0,1000.89
256127.0,1003.32
256128.0,1003.29
256191.0,999.51
256192.0,999.39
256255.0,993.4
256256.0,993.28
256319.0,994.67
256320.0,994.8
256383.0,1000.35
256384.0,1000.45
256447.0,1003.88
256448.0,1003.75
256511.0,1005.06
256512.0,1005.09
256575.0,1001.64
256576.0,1001.66
256639.0,999.7
256640.0,999.77
256703.0,996.97
256704.0,996.88
256767.0,990.62
256768.0,990.46
256831.0,984.11
256832.0,984.06
256895.0,981.82
256896.0,981.86
256959.0,980.12
256960.0,980.1
257023.0,978.5
257024.0,978.47
257087.0,977.09
257088.0,977.08
257151.0,977.24
257152.0,977.11
257215.0,975.53
257216.0,975.51
257279.0,975.86
257280.0,975.74
257343.0,977.71
257344.0,977.71
257407.0,981.32
257408.0,981.29
257471.0,986.11
257472.0,986.15
257535.0,989.62
257536.0,989.56
257599.0,990.49
257600.0,990.56
257663.0,992.38
257664.0,992.39
257727.0,994.15
257728.0,994.31
257791.0,999.12
257792.0,999.13
257855.0,1000.0
257856.0,1000.04
257919.0,1002.73
257920.0,1002.75
257983.0,1004.86
257984.0,1004.84
258047.0,1006.34
258048.0,1006.37
258111.0,1006.51
258112.0,1006.58
258175.0,1004.11
258176.0,1004.07
258239.0,1002.09
258240.0,1002.13
258303.0,1000.97
258304.0,1001.0
258367.0,999.57
258368.0,999.57
258431.0,987.98
258432.0,987.73
258495.0,983.36
258496.0,983.34
258559.0,990.37
258560.0,990.47
258623.0,999.17
258624.0,999.09
258687.0,1000.76
258688.0,1000.8
258751.0,1002.07
258752.0,1002.18
258815.0,1007.54
258816.0,1007.73
258879.0,1008.06
258880.0,1008.12
258943.0,1004.09
258944.0,1004.14
259007.0,1000.42
259008.0,1000.48
259071.0,997.8
259072.0,997.59
259135.0,996.5
259136.0,996.49
259199.0,999.34
259200.0,999.4
259263.0,994.15
259264.0,993.78
259327.0,978.28
259328.0,978.37
259391.0,984.21
259392.0,984.36
259455.0,988.53
259456.0,988.61
259519.0,994.65
259520.0,994.71
259583.0,996.13
259584.0,996.17
259647.0,996.3
259648.0,996.31
259711.0,996.99
259712.0,996.7
259775.0,995.54
259776.0,995.54
259839.0,997.58
259840.0,997.63
259903.0,1003.75
259904.0,1003.91
259967.0,1007.43
259968.0,1007.52
260031.0,1008.61
260032.0,1008.52
260095.0,1007.79
260096.0,1007.69
260159.0,1006.58
260160.0,1006.67
260223.0,1005.68
260224.0,1005.58
260287.0,1002.29
260288.0,1002.26
260351.0,1000.42
260352.0,1000.43
260415.0,999.03
260416.0,998.95
260479.0,997.31
260480.0,997.33
260543.0,997.76
260544.0,997.76
260607.0,1002.22
260608.0,1002.32
260671.0,1002.18
260672.0,1001.93
260735.0,1002.85
260736.0,1002.74
260799.0,1002.45
260800.0,1002.46
260863.0,1000.11
260864.0,999.95
260927.0,1000.27
260928.0,1000.19
260991.0,999.16
260992.0,999.19
261055.0,999.2
261056.0,999.16
261119.0,996.54
261120.0,996.54
261183.0,992.44
261184.0,992.32
261247.0,984.05
261248.0,984.05
261311.0,983.92
261312.0,983.82
261375.0,990.36
261376.0,990.37
261439.0,996.05
261440.0,996.02
261503.0,1003.66
261504.0,1003.81
261567.0,1003.13
261568.0,1003.07
261631.0,996.92
261632.0,996.7
261695.0,992.71
261696.0,992.67
261759.0,989.46
261760.0,989.6
261823.0,990.77
261824.0,990.93
261887.0,989.63
261888.0,989.6
261951.0,980.54
261952.0,980.44
262015.0,974.35
262016.0,974.16
262079.0,970.16
262080.0,970.13
262143.0,966.95
262144.0,967.01
262207.0,969.71
262208.0,969.68
262271.0,967.24
262272.0,967.1
262335.0,971.99
262336.0,972.08
262399.0,980.59
262400.0,980.57
262463.0,977.88
262464.0,977.78
262527.0,977.18
262528.0,977.17
262591.0,977.0
262592.0,977.06
262655.0,979.46
262656.0,979.39
262719.0,988.85
262720.0,989.0
262783.0,996.46
262784.0,996.59
262847.0,1001.06
262848.0,1001.17
262911.0,998.03
262912.0,998.03
262975.0,995.52
262976.0,995.48
263039.0,990.61
263040.0,990.59
263103.0,986.42
263104.0,986.2
263167.0,987.53
263168.0,987.45
263231.0,981.81
263232.0,981.73
263295.0,979.34
263296.0,979.27
263359.0,982.73
263360.0,982.81
263423.0,984.09
263424.0,984.1
263487.0,982.44
263488.0,982.48
263551.0,986.55
263552.0,986.48
263615.0,977.06
263616.0,976.99
263679.0,973.84
263680.0,973.95
263743.0,981.51
263744.0,981.65
263807.0,987.47
263808.0,987.44
263871.0,985.28
263872.0,985.42
263935.0,984.37
263936.0,984.34
263999.0,989.43
264000.0,989.42
264063.0,990.47
264064.0,990.49
264127.0,989.91
264128.0,989.81
264191.0,992.41
264192.0,992.37
264255.0,990.0
264256.0,989.77
264319.0,980.85
264320.0,980.72
264383.0,981.87
264384.0,982.13
264447.0,989.66
264448.0,989.64
264511.0,991.09
264512.0,991.14
264575.0,989.9
264576.0,989.99
264639.0,987.89
264640.0,988.03
264703.0,996.37
264704.0,996.38
264767.0,995.12
264768.0,995.08
264831.0,990.02
264832.0,989.87
264895.0,986.21
264896.0,986.09
264959.0,984.72
264960.0,984.52
265023.0,981.01
265024.0,980.91
265087.0,982.1
265088.0,982.13
265151.0,984.33
265152.0,984.33
265215.0,984.58
265216.0,984.52
265279.0,979.82
265280.0,979.84
265343.0,977.11
265344.0,976.99
265407.0,977.07
265408.0,977.21
265471.0,977.35
265472.0,977.23
265535.0,980.51
265536.0,980.59
265599.0,980.4
265600.0,980.34
265663.0,977.94
265664.0,977.84
265727.0,976.46
265728.0,976.46
265791.0,976.83
265792.0,976.82
265855.0,976.25
265856.0,976.33
265919.0,979.56
265920.0,979.59
265983.0,982.15
265984.0,982.23
266047.0,984.34
266048.0,984.39
266111.0,986.3
266112.0,986.28
266175.0,987.8
266176.0,987.79
266239.0,989.98
266240.0,990.06
266303.0,991.02
266304.0,991.0
266367.0,987.95
266368.0,987.79
266431.0,984.87
266432.0,984.94
266495.0,990.89
266496.0,991.02
266559.0,994.53
266560.0,994.63
266623.0,993.94
266624.0,993.91
266687.0,984.02
266688.0,983.74
266751.0,984.38
266752.0,984.27
266815.0,975.27
266816.0,974.87
266879.0,969.35
266880.0,969.57
266943.0,973.9
266944.0,973.91
267007.0,976.0
267008.0,976.0
267071.0,976.25
267072.0,976.23
267135.0,977.01
267136.0,977.01
267199.0,978.35
267200.0,978.42
267263.0,981.81
267264.0,981.81
267327.0,983.89
267328.0,983.83
267391.0,982.85
267392.0,982.67
267455.0,982.79
267456.0,982.72
267519.0,983.96
267520.0,983.89
